stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b
5452,Cayetano Silva,811,,,Pasaje Gorbea,12 de Octubre
5453,Cayetano Silva,515,,,La Tablada,Humberto Primo
5454,Humberto Primo,3134,,,Caferatta,Justo Paez Molina
5455,Humberto Primo,3398,,,Vicente Peña,Domingo Zipoli
5456,Domingo Zípoli,622,,,La Tablada,Igualdad
5457,Igualdad,3520,,,Alpatacal,Del Carmen
5458,Igualdad,3590,,,Alpatacal,Del Carmen
5459,Igualdad,3698,,,Del Carmen,Clodomiro Arzac
5460,Igualdad,3896,,,Clodomiro Arzac,Manuel Corvalan
5461,Igualdad,4166,,,Paula Monyal y Fornes,Oñate
5462,Igualdad,4294,,,Oñate,Sgda Flia
5463,Igualdad,4444,,Marino,Juan de Morales,Baltazar de Avila
5464,Igualdad,4622,,,Porto y Mariño,Victoria
5465,Igualdad,4782,,Domingo Irós,Victoria,Domingo Irós
5466,Igualdad,4974,,,Velez Mariconde,Boulegne Sur Mer
5467,Boulogne Sur Mer,608,,,Lavalle,Tablada
5468,Boulogne Sur Mer,510,,,Obligado,Humberto Primo
5469,Boulogne Sur Mer,440,,,La Rioja,Humberto Primo
5470,Boulogne Sur Mer,590,,,Obligado,La Tablada
5471,Igualdad,4981,,,Boulegne Sur Mer,Velez Mariconde
5472,Igualdad,4805,,Domingo Irós,Velez Mariconde,Domingo Irós
5473,Igualdad,4611,,,Victoria,Porto y Mariño
5474,Igualdad,4411,,,Baltazar de Avila ,Juan de Morales
5475,Igualdad,4273,,,Sagrada Flia,Oñate
5476,Igualdad,4107,,Ntra señora de los Angeles,Oñate,Manuel Corvalan
5477,Igualdad,3911,,José F. Aldao,Manuel Corvalan,José F. Aldao
5478,Igualdad,3707,,,Caballero,Clodomiro Arzac
5479,Igualdad,3585,,Bv. Del Carmen,Clodomiro Arzac,Bv. Del Carmen
5480,Igualdad,3528,,,Luis Chiviat,Alpatacal
5481,Igualdad,3411,,Domingo Zípoli,Alpatacal,Domingo Zípoli
5482,Domingo Zípoli,481,,,Humberto Primo,La Rioja
5483,La Rioja,3309,,,Domingo Zípoli,Esperanto
5484,La Rioja,3111,,,Paez Molina,Caferata
5485,Aguirre Cámara,424,,,La Rioja,Humberto Primo
5486,Aguirre Cámara,580,,,Humberto Primo,La Tablada
5487,Aguirre Cámara,796,,,Igualdad ,12 de  Octubre
5488,12 de Octubre,2737,,,Melchor Lavin,Monseñor de Andrea
5489,12 de Octubre,2405,,Pedro Chutro,Armengol Tesera,Pedro Chutro
5490,12 de Octubre,2229,,,Pedro Zanni,Enfermera Clermont
5491,Enfermera Clermont,617,,,Igualdad ,La Tablada
5492,Enfermera Clermont,415,,,Humberto Primo,La rioja
5493,Medrano,5084,,,Mario Bravo,Callao
5494,Medrano,5234,,,Cangallo,Zelada
5495,Medrano,5392,,Boedo,Zelada,Boedo
5496,Boedo,2109,,Arroyo,Serrezuela,Arroyo
5497,Boedo,1925,,,Ariza,Rosales
5498,Boedo,1627,,Agustín Garzón,Corrientes,Agustín Garzón
5499,Agustín Garzón,5524,,,Almagro,Lola Mora
5500,Santa Rosa,3383,,,Esperanto,Zipoli
5501,Juan Piñero,94,,,San Esteban,27 de Abril
5502,Juan Piñero,266,,,27 de Abril ,Duarte Quiroz
5503,Duarte Quiroz,3566,,,Juan Pereyra,Felix Paz
5504,Duarte Quiroz,3857,,,Antonio Candioti,Diego Cala
5505,Duarte Quiroz,4078,,,Cangave,Roque Arias
5506,Duarte Quiroz,4279,,,Jose Fernandez,Garcia Martinez
5507,Duarte Quiroz,4458,,,Eugenio Galli,Arrecifes
5508,Carcano,,,Rotonda Tropezon,,
5509,Carcano,13,,B Residencial Chateau,,
5510,Hornero,296,,Rioja,,
5511,Carcano,,,Estacio Mario Kempes,,
5512,Dionisio Papin,4904,,,Evangelisa Torreselli,Jacobo Berselius
5513,Roberto Boyle,5674,,,Papin,Gauss
5514,Gauss,5293,,,Jose Olmos,Juan D' Alembert
5515,Gauss,5493,,,Jacobo Joule,Jose Luis  Lagrange
5516,Gauss,5676,,,Gay Lousacc,Edmundo Marioti
5517,Blas Pascal,5675,,,Gauss,Dionisio Papin
5518,Amadeo Avogadro,5690,,,Dionisio Papin,Gauss
5519,Amadeo Avogadro,5690,,,Dionisio Papin,Gauss
5520,Gauss,5824,,,Amadeo Avigadro,Blas Pascal
5521,Gauss,5713,,,Blas Pascal,Mariote
5522,Gauss,5527,,,Gay Lousacc,Jacobo Joule
5523,Gauss,5321,,,Jose Luis  Lagrange,Juan D' Alembert
5524,Gauss,5065,,,Roberto Boyle,Jacobo Berselius
5525,Gauss,4905,,,Jacobo Berselius,Justo Lievig
5526,Carcano,,,Estadio Córdoba,,
5527,Carcano,280,,,,
5528,Carcano,16,,B Residencial Chateau,,
5529,Duarte Quiroz,4445,,,Arrecifes,Galli
5530,Duarte Quiroz,4311,,,Galli,Garcia Martinez
5531,Duarte Quiroz,4051,,,Roque Arias ,Diego Cala
5532,Duarte Quiroz,3845,,,Diego Cala,Antonio Candioti
5533,Duarte Quiroz,3513,,,Felix Paz,Gaona
5534,Juan Piñero,61,,,27 de Abril,Dean Funes
5535,Sabattini,4561,,Arco de Córdoba,,
5536,Sabattini,4300,,Tancacha,Rayo Cortado,Tancacha
5537,Sabattini,4069,,Atos Pampa,Ucacha,Atos Pampa
5538,Punilla,2112,,Cabalango,Jachal,Cabalango
5539,Punilla,1815,,Las Arrias,Pascanas,Las Arrias
5540,Agustín Garzón,4618,,Emilio Salgari,Guandacol,Emilio Salgari
5541,Agustín Garzón,4883,,Ramos Mejías,Soto,Ramos Mejías
5542,Ramos Mejías,1315,,San Jerónimo,Entre Rios,San Jerónimo
5543,Roma ,186,,24 de Septiembre,25 de Mayo,24 de Septiembre
5544,Roma ,368,,Catamarca,Lima,Catamarca
5545,Catamarca,1797,,Lamadrid,Guemes,Lamadrid
5546,Catamarca,2000,,Patria,Mejico,Patria
5547,Garibaldi,440,,,Catamarca,Pje Victorino de la Plaza
5548,Garibaldi,678,,Libertad,Pasaje Lituania,Libertad
5549,Garibaldi,890,,Armenia,Rincon,Armenia
5550,Garibaldi,1186,,Charcas,Buchardo,Charcas
5551,Garibaldi,1396,,Padre Luis Monti,Cochabamba,Padre Luis Monti
5552,Padre Luis Monti,2386,,Maximo Virgolini,Polonia,Maximo Virgolini
5553,Padre Luis Monti,2538,,,Ciriaco Ortiz,Anibal Troilo
5554,Padre Luis Monti,2888,,Pascual Contursi,Dscepolo,Pascual Contursi
5555,Celedonio Flores,1544,,,Suipacha,Bulnes
5556,Av. Las Malvinas,,1965,,Paysandú,Rancagua
5557,Av. Las Malvinas,,2189,,Huberman,José de Quevedo
5558,Av. Las Malvinas,,2339,,Ledesma,Celestino Vidal
5559,Av. Las Malvinas,,2781,Edison,Wilson,Edison
5560,Av. Las Malvinas,,2993,,Altolaguirre,Alsina
5561,Alsina,1770,,Gil de Taboada y Lemos,Ramon de Carasa,Gil de Taboada y Lemos
5562,Alsina,2030,,,Isasmendi,Villacorta Ocaña
5563,Alsina,2292,,José de Medeiros,Archondo,José de Medeiros
5564,Alsina,2534,,Vilches y Montoya,Leon y Pizarro,Vilches y Montoya
5565,Alsina,2790,,,Palencia,Capdevila
5566,Capdevila,2605,,Edison,Heroes de Ayohuma,Edison
5567,Capdevila,2419,,Julio de Vedia,Heroes de Vilcapujio,Julio de Vedia
5568,Capdevila,2219,,,Celestino Vidal,Manuel de Escalada
5569,Capdevila,2015,,Díaz Colodrero,Madre Pastorino,Díaz Colodrero
5570,Rancagua,2648,,Ramón Lista,Capdevila,Ramón Lista
5571,Rancagua,2929,,,Luis Vernet,Federico Rauch
5572,Rancagua,3276,,,José Melián,José de Arredondo
5573,San Fernando,1420,,Alem,Rancagua,Alem
5574,San Fernando,1257,,,Luis Py,Dionisio de Puch
5575,San Fernando,1133,,,Ovejero,Orrego
5576,Enrique Bauchs,3358,,,Marcó del Pont,Castro Torres
5577,Enrique Bauchs,3490,,Florencio Parravicini,Manuel Peirou,Florencio Parravicini
5578,Florencio Parravicini,3129,,Enrique Muiño,Luis Arata,Enrique Muiño
5579,Florencio Parravicini,2800,,Martinez Paz,Perito Moreno,Martinez Paz
5580,Florencio Parravicini,2590,,Hernandez Ramirez,Martinez Paz,Hernandez Ramirez
5581,Florencio Parravicini,2345,,,Hernandez Ramirez,Sanchez Ariño
5582,Juan b Justo,4107,,,Cabiche,Diaz de Solis
5583,Juan b Justo,3917,,,Angel Pacheco ,Anaceronte
5584,Gongora,196,,,Juan B Justo,Gral Paz
5585,Gongora,372,,,Tucuman,Sucre
5586,Lavalleja,3045,,,Gongora,Anaceronte
5587,Fragueiro,3061,,,Anacreonte,Gongora
5588,Gongora,565,,,Lavalleja,Arias Velazquez
5589,Gongora,337,,,Sucre,Tucuman
5590,Capdevila,68,,,Juan B Justo,Acevey
5591,Acevey,1998,,,Alvarez de las Casas,Martinez de Tineo
5592,Acevey,2190,,,Martinez de Tineo,Concejal Cabiche
5593,Ratti,2450,,,De Lesseps,Hernandez Ramirez
5594,Hernandez Ramirez,211,,,Sofia Bozan,Florencio Parravicini
5595,Florencio Parravicini,2790,,Martinez Paz,Hernandez Ramirez,Martinez Paz
5596,Florencio Parravicini,3066,,Los Ticas,Perito Moreno,Los Ticas
5597,Florencio Parravicini,3200,,Carlos Gimenez,Los Ticas,Carlos Gimenez
5598,Florencio Parravicini,3568,,,Cortada San Juan,Bausch
5599,Florencio Parravicini,3698,,Bausch,Carlos Gaudencio,Bausch
5600,Bausch,3339,,,Castro Torres,Marcó del Pont
5601,San Fernando,1100,,Orrego,Marco del Pont,Orrego
5602,San Fernando,1290,,Dionisio de Puch,Francisco del Prado,Dionisio de Puch
5603,San Fernando,1390,,Alem,Gelli y Obes,Alem
5604,San Fernando,1544,,Rancagua,Florencia,Rancagua
5605,Rancagua,3282,,,Gaudencio,Magan
5606,Rancagua,3012,,San Francisco,Magan,San Francisco
5607,Rancagua,2827,,,Marambio,Usandivaras
5608,Ramón Lista,1891,,Martiniano Chilavert,Rancagua,Martiniano Chilavert
5609,Díaz Colodrero,2638,,,Ramón Lista,Arturo Capdevila
5610,Arturo Capdevila,2170,,,Pastorino,Gral Escalada
5611,Arturo Capdevila,2458,,,Julio de Vedia,Heroes de Vilcapugio
5612,Altolaguirre,2754,,Palencia,Fuensalida Meneces,Palencia
5613,Altolaguirre,2539,,,Montoya,Pizarro
5614,Altolaguirre,2315,,,Dávila,Medeiros
5615,Altolaguirre,2147,,,Archondo,Ocaña
5616,Altolaguirre,1903,,,Isamendi,Echauri
5617,Altolaguirre,1700,,,Lemos,Carassa
5618,Bulnes,,4228,Héroes de Vilcapugio,Wilson,Héroes de Vilcapugio
5619,Bulnes,,4016,Zavalía,Eduardo de San Martin,Zavalía
5620,Bulnes,,3819,Rawson,Tierra del fuego,Rawson
5621,Bulnes,,3609,José de Quevedo,Clemente Villada,José de Quevedo
5622,Bulnes,,3394,Victor Manuel Tercero,Tomas Donvidas,Victor Manuel Tercero
5623,Villoldo,1509,,,Bulnes,Suipacha
5624,Cochabamba,2931,,,Villoldo,Pascual Contursi
5625,Cochabamba,2739,,,Discépolo,Homero Manzi
5626,Cochabamba,2524,,,Ciriaco Ortiz,Aníbal Troilo
5627,Cochabamba,2400,,Virgolini,Jose Casal,Virgolini
5628,Cochabamba,2305,,Polonia,Virgolini,Polonia
5629,Cochabamba,2207,,Garibaldi,Polonia,Garibaldi
5630,Cochabamba,2109,,Eufrasio Loza,Garibaldi,Eufrasio Loza
5631,Cochabamba,1911,,Mejico,Av Patria,Mejico
5632,Méjico,1111,,Buchardo,Charcas,Buchardo
5633,Méjico,911,,,Juan de Garay ,Armenia
5634,Méjico,703,,Libertad,Rincon,Libertad
5635,Méjico,521,,Sarmiento,Oncativo,Sarmiento
5636,Sarmiento,1759,,,Lamadrid,Guemes
5637,Sarmiento,1549,,,Gral Deheza,Roma
5638,Viamonte,329,,,Catamarca,Lima
5639,Viamonte,115,,,24 de Setiembre,25 de Mayo
5640,Estados Unidos,2180,,Bernardo de Irigoyen,Pellegrini,Bernardo de Irigoyen
5641,Estados Unidos,2390,,Pje San Alberto,Tejedor,Pje San Alberto
5642,Estados Unidos,2546,,,Yapeyú,Sargento Cabral
5643,Estados Unidos,2796,,Ambrosio Funes,Juan  Rodriguez ,Ambrosio Funes
5644,Estados Unidos,2994,,Ramón Ocampo,Tristan Narvaja,Ramón Ocampo
5645,Ramos Mejías,1385,,Entre Ríos,San Jeronimo,Entre Ríos
5646,Ramos Mejías,1586,,Agustín Garzón,Alejo Bruix,Agustín Garzón
5647,Agustín Garzón,4708,,Soto,Samaniego,Soto
5648,Punilla,1682,,Río de la Plata,Rio Uruguay,Río de la Plata
5649,Punilla,2022,,,Quilino,Cabalango
5650,Jachal,4074,,,Atos Pampa,Ucacha
5651,Jachal,4296,,,Sacanta,Tancacha
5652,Sabattini,4380,,Totoralejos,Rayo Cortado,
5653,Sabattini,,,Arco de Córdoba,,
5654,Av La Voz del Interior,6608,,,Los Calabreses,Bs As
5655,Av La Voz del Interior,6848,,,Bs As,Av del Japon
5656,Av La Voz del Interior,7280,,,Av del Japon,Costa Canal
5657,Av La Voz del Interior,7661,,,Av del Japon,Costa Canal
5658,Av La Voz del Interior,8216,,,Costa Canal,Calle Publica
5659,Av La Voz del Interior,8447,,R.A.N.O.,,
5660,Av La Voz del Interior,,,Ingreso al Aeropuerto,,
5661,Aeropuerto,,,,,
5662,Ferreyra de Roca,2711,,,Manuel Reyna,Horacio Juarez
5663,Minuzzi,,,Fray Bentos,,
5664,Minuzzi,297,,Belardinelli,Berros,Belardinelli
5665,Belardinelli,4311,,,Nasif,Melincue
5666,Belardinelli,4205,,Escalante,Melincue,Escalante
5667,Belardinelli,4067,,,Sancio,Tirol
5668,Belardinelli,3915,,,Tirol,Rimini
5669,Belardinelli,3733,,,Leonismo Argentino,Vazquez Maceda
5670,Belardinelli,3654,,,Leonismo Argentino,Vazquez Maceda
5677,Florencio Parravicini,3532,,Alejandra Pizernick,,
5678,Florencio Parravicini,3411,,Carlos Gimenez,,
5679,Sabattini,4410,,Totoralejos,Simbolar,Totoralejos
